Region,Station,Date,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Latitude,Longitude
East,Paya Lebar,12/3/2021,0,0,0,0,27.6,32.4,24.7,13.6,44.4,1.3571,103.9037
East,Paya Lebar,13/3/2021,74,35.4,55.2,72.4,27.2,34.1,24,9.2,37,1.3571,103.9037
East,Paya Lebar,14/3/2021,3.2,2.6,3.2,3.2,27.7,31.9,25.2,10.3,27.8,1.3571,103.9037
East,Paya Lebar,15/3/2021,5,4.6,4.8,5,27.8,33.7,24.6,10.1,38.9,1.3571,103.9037
East,Paya Lebar,16/3/2021,0,0,0,0,28.3,32.4,24.6,9.5,27.8,1.3571,103.9037
East,Paya Lebar,17/3/2021,25.4,16.6,21.6,25.4,27.1,33.3,24,6.8,38.9,1.3571,103.9037
East,Paya Lebar,18/3/2021,3.8,3,3.6,3.6,27.7,34.4,24.7,7.4,27.8,1.3571,103.9037
East,Paya Lebar,19/3/2021,0,0,0,0,28.8,34.7,25.2,8.6,25.9,1.3571,103.9037
East,Paya Lebar,20/3/2021,0,0,0,0,28.2,33.7,25.8,7.3,44.4,1.3571,103.9037
East,Paya Lebar,21/3/2021,0,0,0,0,28.8,34.5,25.6,8.6,25.9,1.3571,103.9037
East,Paya Lebar,22/3/2021,0,0,0,0,29.2,34.3,25.8,14.1,40.7,1.3571,103.9037
East,Paya Lebar,23/3/2021,6.4,6.4,6.4,6.4,28.3,33.9,24.7,10.6,37,1.3571,103.9037
East,Paya Lebar,24/3/2021,17,10.8,11,11.4,26.5,32.2,24.1,7.2,29.6,1.3571,103.9037
East,Paya Lebar,25/3/2021,0.6,0.4,0.4,0.6,26.6,30.4,24.7,7.8,27.8,1.3571,103.9037
East,Paya Lebar,26/3/2021,0,0,0,0,28.8,33.3,25.1,8.5,24.1,1.3571,103.9037
East,Paya Lebar,27/3/2021,4.4,3.4,3.6,4,27.3,32.4,24.5,7.7,44.4,1.3571,103.9037
East,Paya Lebar,28/3/2021,0,0,0,0,28.5,33.4,24.5,5.6,20.4,1.3571,103.9037
East,Paya Lebar,29/3/2021,68,33.6,56.6,65.2,26.8,33,23.2,7,40.7,1.3571,103.9037
East,Paya Lebar,30/3/2021,2,1.8,1.8,1.8,27.7,33.7,24.7,5.7,31.5,1.3571,103.9037
East,Paya Lebar,31/3/2021,67,29.6,55.2,66.6,28.7,35,23.2,8.6,38.9,1.3571,103.9037
East,Paya Lebar,1/4/2021,0.2,0.2,0.2,0.2,25.7,28.5,23.1,5.7,18.5,1.3571,103.9037
East,Paya Lebar,2/4/2021,0,0,0,0,27.4,32.5,24.3,19.7,44.4,1.3571,103.9037
East,Paya Lebar,3/4/2021,0,0,0,0,29.1,34.2,25.6,15.3,40.7,1.3571,103.9037
East,Paya Lebar,4/4/2021,10.2,5.2,8.2,8.8,27.3,30.7,24.6,5.9,33.3,1.3571,103.9037
East,Paya Lebar,5/4/2021,0,0,0,0,30,34.8,26.6,8.6,27.8,1.3571,103.9037
East,Paya Lebar,6/4/2021,1.4,1,1,1,29.4,33.7,26.4,8.4,48.2,1.3571,103.9037
East,Paya Lebar,7/4/2021,13.2,11.2,11.8,12.2,26.4,29.6,23.4,8.1,40.7,1.3571,103.9037
East,Paya Lebar,8/4/2021,13,12.4,12.6,12.6,27.4,29.3,23.2,10.9,42.6,1.3571,103.9037
East,Paya Lebar,9/4/2021,6,4.8,5.8,6,NA,32.9,24.4,NA,29.6,1.3571,103.9037
East,Paya Lebar,10/4/2021,0,0,0,0,29.3,33.6,25.6,7.2,31.5,1.3571,103.9037
East,Paya Lebar,11/4/2021,18,16.4,16.8,16.8,27.2,34.1,24.6,6.3,27.8,1.3571,103.9037
East,Paya Lebar,12/4/2021,0,0,0,0,28,32.5,25.7,16.7,44.4,1.3571,103.9037
East,Paya Lebar,13/4/2021,5.2,4.2,5.2,5.2,28.4,33.7,24.8,4.7,37,1.3571,103.9037
East,Paya Lebar,14/4/2021,0,0,0,0,28.7,32.8,24.6,6.3,27.8,1.3571,103.9037
East,Paya Lebar,15/4/2021,16.6,7.8,10,11,26.8,33.4,23.7,4.6,33.3,1.3571,103.9037
East,Paya Lebar,16/4/2021,0.4,0.2,0.2,0.2,27.7,31.2,25.4,4.3,18.5,1.3571,103.9037
East,Paya Lebar,17/4/2021,56.6,18.4,24,31.6,25.7,31.7,23.1,4.6,40.7,1.3571,103.9037
East,Paya Lebar,18/4/2021,0.4,0.4,0.4,0.4,27.7,33.5,24.3,4.5,20.4,1.3571,103.9037
East,Paya Lebar,19/4/2021,0.2,0.2,0.2,0.2,28.2,32.8,25.2,6.6,35.2,1.3571,103.9037
East,Paya Lebar,20/4/2021,0,0,0,0,29.1,33.9,25.3,7.5,31.5,1.3571,103.9037
East,Paya Lebar,21/4/2021,0,0,0,0,29.3,33.9,26.7,8.6,31.5,1.3571,103.9037
East,Paya Lebar,22/4/2021,3,1.4,1.8,2.2,27.6,32.4,25.6,8.2,27.8,1.3571,103.9037
East,Paya Lebar,23/4/2021,0,0,0,0,29.4,33.7,25.6,8.4,27.8,1.3571,103.9037
East,Paya Lebar,24/4/2021,29.6,15,15.8,16.2,26.4,28.5,23.6,7.4,40.7,1.3571,103.9037
East,Paya Lebar,25/4/2021,0,0,0,0,29,33.2,24.9,6,24.1,1.3571,103.9037
East,Paya Lebar,26/4/2021,6.6,5.6,5.8,6.4,28.3,33.6,25.3,5.9,25.9,1.3571,103.9037
East,Paya Lebar,27/4/2021,4.6,3.6,3.8,4.6,NA,31.7,25.3,NA,24.1,1.3571,103.9037
East,Paya Lebar,28/4/2021,3.8,2.4,3.8,3.8,28.3,33.5,25.8,4.3,24.1,1.3571,103.9037
East,Paya Lebar,29/4/2021,0,0,0,0,29.2,34.5,25.8,6,29.6,1.3571,103.9037
East,Paya Lebar,30/4/2021,0,0.2,0.2,0.2,28.7,32.5,25.8,5.8,25.9,1.3571,103.9037
East,Paya Lebar,1/5/2021,0,0,0,0,27.5,33.2,23.4,11.5,35.2,1.3571,103.9037
East,Paya Lebar,2/5/2021,0,0,0,0,27.7,32.8,24.4,17.7,38.9,1.3571,103.9037
East,Paya Lebar,3/5/2021,0,0,0,0,29.6,34.8,26,15.4,37,1.3571,103.9037
East,Paya Lebar,4/5/2021,30.6,25.4,29.4,29.6,27,33.4,24.3,5.3,46.3,1.3571,103.9037
East,Paya Lebar,5/5/2021,8.6,7,8.4,8.4,28,32.7,25.9,7,31.5,1.3571,103.9037
East,Paya Lebar,6/5/2021,5.8,5.2,5.8,5.8,29.3,32.6,24.4,9.5,53.7,1.3571,103.9037
East,Paya Lebar,7/5/2021,17,16.4,17,17,27.8,30.8,23.6,11.3,44.4,1.3571,103.9037
East,Paya Lebar,8/5/2021,0,0,0,0,29.5,32.6,27,13.8,31.5,1.3571,103.9037
East,Paya Lebar,9/5/2021,0,0,0,0,NA,32.9,25.6,NA,31.5,1.3571,103.9037
East,Paya Lebar,10/5/2021,0,0,0,0,28.3,29.6,24.9,8.3,48.2,1.3571,103.9037
East,Paya Lebar,11/5/2021,15.8,8.2,10.2,13.6,26.4,31.9,24.4,5.2,27.8,1.3571,103.9037
East,Paya Lebar,12/5/2021,0,0,0,0,27.8,30.9,26.1,17.4,44.4,1.3571,103.9037
East,Paya Lebar,13/5/2021,1.8,1.8,1.8,1.8,28.9,33.6,26,5.9,27.8,1.3571,103.9037
East,Paya Lebar,14/5/2021,10,7.4,9.6,9.6,28.4,32.4,26.4,5.3,24.1,1.3571,103.9037
East,Paya Lebar,15/5/2021,13.2,5.8,10.2,12.2,27.8,31.9,25.2,5.9,27.8,1.3571,103.9037
East,Paya Lebar,16/5/2021,0,0,0,0,29.2,34,25.7,5.6,24.1,1.3571,103.9037
East,Paya Lebar,17/5/2021,19,17.4,18.4,18.6,28.8,31.4,22.8,6.9,40.7,1.3571,103.9037
East,Paya Lebar,18/5/2021,79.8,19.6,28.4,39.4,26.4,30.3,23.4,7,44.4,1.3571,103.9037
East,Paya Lebar,19/5/2021,11.6,8.6,11.6,11.6,27.6,30.4,24.3,3.9,20.4,1.3571,103.9037
East,Paya Lebar,20/5/2021,0,0,0,0,28.8,32.5,25.2,5.6,20.4,1.3571,103.9037
East,Paya Lebar,21/5/2021,13,10.6,12.8,13,27.9,32.5,23.9,6.9,33.3,1.3571,103.9037
East,Paya Lebar,22/5/2021,0,0,0,0,27.8,30.9,26,9.4,25.9,1.3571,103.9037
East,Paya Lebar,23/5/2021,0,0,0,0,29.8,33,26.4,9.6,25.9,1.3571,103.9037
East,Paya Lebar,24/5/2021,0,0,0,0,29.9,34,26.7,8.6,31.5,1.3571,103.9037
East,Paya Lebar,25/5/2021,0,0,0,0,30.1,33,27.4,9,29.6,1.3571,103.9037
East,Paya Lebar,26/5/2021,0,0,0,0,29.9,33.5,26.8,7.3,24.1,1.3571,103.9037
East,Paya Lebar,27/5/2021,12.8,11.6,11.6,11.6,28.4,32.8,24.1,4.9,40.7,1.3571,103.9037
East,Paya Lebar,28/5/2021,0,0,0,0,29.1,34.4,25.5,5.1,44.4,1.3571,103.9037
East,Paya Lebar,29/5/2021,3,2.4,3,3,28.3,31,25.4,6.3,27.8,1.3571,103.9037
East,Paya Lebar,30/5/2021,0,0,0,0,29.3,34.6,26.4,5.9,27.8,1.3571,103.9037
East,Paya Lebar,31/5/2021,10.2,10.2,10.2,10.2,29.2,32,23.8,8.6,38.9,1.3571,103.9037
East,Paya Lebar,1/6/2021,0,0,0,0,27.7,30.7,24.1,12.2,37,1.3571,103.9037
East,Paya Lebar,2/6/2021,0,0,0,0,28.1,32.7,25.2,17.5,38.9,1.3571,103.9037
East,Paya Lebar,3/6/2021,0,0,0,0,29.4,34.6,26,18.1,40.7,1.3571,103.9037
East,Paya Lebar,4/6/2021,9,6.2,8.8,9,27.8,34,24.7,6.7,24.1,1.3571,103.9037
East,Paya Lebar,5/6/2021,2,1,1.4,2,27.5,32,25.7,4.2,22.2,1.3571,103.9037
East,Paya Lebar,6/6/2021,0,0,0,0,29.7,33.3,26.2,6.4,31.5,1.3571,103.9037
East,Paya Lebar,7/6/2021,2.2,2.2,2.2,2.2,27.8,30.9,25.5,8.4,33.3,1.3571,103.9037
East,Paya Lebar,8/6/2021,0,0,0,0,29.1,33.2,26.5,10.5,35.2,1.3571,103.9037
East,Paya Lebar,9/6/2021,0.6,0.6,0.6,0.6,NA,34.3,26,NA,38.9,1.3571,103.9037
East,Paya Lebar,10/6/2021,0,0,0,0,30.1,34.4,26.4,10.9,37,1.3571,103.9037
East,Paya Lebar,11/6/2021,3,2.6,2.6,2.6,27.5,34,24.1,3.9,24.1,1.3571,103.9037
East,Paya Lebar,12/6/2021,0,0,0,0,28.3,32.7,26,16.8,38.9,1.3571,103.9037
East,Paya Lebar,13/6/2021,18.2,10.6,17.4,18.2,28.5,31.7,23,10.8,66.7,1.3571,103.9037
East,Paya Lebar,14/6/2021,0,0,0,0,29.1,33.6,25.8,5.8,37,1.3571,103.9037
East,Paya Lebar,15/6/2021,1.6,1.4,1.6,1.6,28,33.3,25.2,5.2,31.5,1.3571,103.9037
East,Paya Lebar,16/6/2021,0,0,0,0,28.3,32,25.2,6.3,31.5,1.3571,103.9037
East,Paya Lebar,17/6/2021,0.2,0.2,0.2,0.2,29.1,33.4,26.1,6.6,33.3,1.3571,103.9037
East,Paya Lebar,18/6/2021,58.6,NA,NA,NA,26.5,29.6,23.2,5.2,38.9,1.3571,103.9037
East,Paya Lebar,19/6/2021,0,0,0,0,28,32.7,25.1,5.3,24.1,1.3571,103.9037
East,Paya Lebar,20/6/2021,7.8,3.6,3.8,5.4,27.5,32.6,23.6,6.9,42.6,1.3571,103.9037
East,Paya Lebar,21/6/2021,0,0.2,0.2,0.6,28.7,34.2,24.3,8.6,29.6,1.3571,103.9037
East,Paya Lebar,22/6/2021,0.8,0.6,0.6,0.6,28.6,32.4,24,8.6,37,1.3571,103.9037
East,Paya Lebar,23/6/2021,0,0,0,0,29.3,35,25.2,8.7,31.5,1.3571,103.9037
East,Paya Lebar,24/6/2021,4.2,2.6,3,3.6,28.5,33.2,25.1,6.8,33.3,1.3571,103.9037
East,Paya Lebar,25/6/2021,1,0.6,0.8,0.8,27.6,32.5,25.5,7.3,37,1.3571,103.9037
East,Paya Lebar,26/6/2021,4,2.6,3.4,4,28.3,32.8,24.4,6.2,35.2,1.3571,103.9037
East,Paya Lebar,27/6/2021,0.4,0.4,0.4,0.4,27.7,29.7,25.9,8.5,27.8,1.3571,103.9037
East,Paya Lebar,28/6/2021,0,0,0,0,28.9,32.6,25.8,7.6,42.6,1.3571,103.9037
East,Paya Lebar,29/6/2021,25.8,18.4,19.6,19.6,27.6,32.8,24.1,8,31.5,1.3571,103.9037
East,Paya Lebar,30/6/2021,0.2,0.2,0.2,3.8,28.5,32.5,24.3,11,27.8,1.3571,103.9037
East,Paya Lebar,1/7/2021,2.6,0.8,1,1,25.1,25.7,24.1,9,24.1,1.3571,103.9037
East,Paya Lebar,2/7/2021,0,0,0,0,28.3,33.5,24.9,15.5,40.7,1.3571,103.9037
East,Paya Lebar,3/7/2021,21.6,10.8,13,16.4,26.5,33.2,23.8,9.7,38.9,1.3571,103.9037
East,Paya Lebar,4/7/2021,0.4,0.4,0.4,0.4,29.3,34.6,24.9,10.5,37,1.3571,103.9037
East,Paya Lebar,5/7/2021,0.4,0.4,0.4,0.4,28.8,32.9,25.9,7,27.8,1.3571,103.9037
East,Paya Lebar,6/7/2021,19.4,12.8,16.8,18.4,29,32.7,25,6.9,44.4,1.3571,103.9037
East,Paya Lebar,7/7/2021,0,0,0,0,28.3,31.5,25.6,5.7,37,1.3571,103.9037
East,Paya Lebar,8/7/2021,10.2,9.6,10.2,10.2,28.6,33,24.5,8,38.9,1.3571,103.9037
East,Paya Lebar,9/7/2021,0,0,0,0,NA,33,26.1,NA,35.2,1.3571,103.9037
East,Paya Lebar,10/7/2021,0,0,0,0,30.1,34.5,27.1,11.9,33.3,1.3571,103.9037
East,Paya Lebar,11/7/2021,8.4,6,7.2,7.6,27,32.2,25.4,3.8,25.9,1.3571,103.9037
East,Paya Lebar,12/7/2021,0,0,0,0,28.6,33.2,26.1,21.6,46.3,1.3571,103.9037
East,Paya Lebar,13/7/2021,95.2,35.2,58.8,74.4,25,28.1,23,10.9,37,1.3571,103.9037
East,Paya Lebar,14/7/2021,0.3,0,0,0,27.1,29,24.9,6.6,29.6,1.3571,103.9037
East,Paya Lebar,15/7/2021,0,0,0,0,28.4,32.6,24.6,9.4,29.6,1.3571,103.9037
East,Paya Lebar,16/7/2021,0,0,0,0,29.4,32.4,27.5,9.3,25.9,1.3571,103.9037
East,Paya Lebar,17/7/2021,0,0,0,0,29.5,32.9,26.2,11,31.5,1.3571,103.9037
East,Paya Lebar,18/7/2021,0.6,0.6,0.6,0.6,29.5,32.5,26.7,11.2,35.2,1.3571,103.9037
East,Paya Lebar,19/7/2021,0.4,0.4,0.4,0.4,28.6,32,26.8,8.6,38.9,1.3571,103.9037
East,Paya Lebar,20/7/2021,0,0,0,0,29.7,33.7,26.2,8.6,31.5,1.3571,103.9037
East,Paya Lebar,21/7/2021,0,0,0,0,29.8,33.5,27.4,14.3,35.2,1.3571,103.9037
East,Paya Lebar,22/7/2021,0,0,0,0,30,33.6,26.4,11.8,37,1.3571,103.9037
East,Paya Lebar,23/7/2021,1.6,0.6,0.8,1,29.3,33.9,26,10.6,40.7,1.3571,103.9037
East,Paya Lebar,24/7/2021,0.2,0.2,0.2,1,29.5,33.3,26.3,14.7,31.5,1.3571,103.9037
East,Paya Lebar,25/7/2021,0,0,0,0,30.2,33.8,27.9,13.4,37,1.3571,103.9037
East,Paya Lebar,26/7/2021,0,0,0,0,29.9,33.1,27.9,13.8,35.2,1.3571,103.9037
East,Paya Lebar,27/7/2021,0,0,0,0,29.6,32.9,26.8,12.9,37,1.3571,103.9037
East,Paya Lebar,28/7/2021,0,0,0,0,29.8,34.3,27.3,14.1,35.2,1.3571,103.9037
East,Paya Lebar,29/7/2021,0,0,0,0,30.2,33.2,28.2,16.1,40.7,1.3571,103.9037
East,Paya Lebar,30/7/2021,0,0,0,0,30.4,33.9,28.2,14.1,33.3,1.3571,103.9037
East,Paya Lebar,31/7/2021,9,8.2,9,9,28.8,31.7,24,11.5,50,1.3571,103.9037
East,Paya Lebar,1/8/2021,20.6,8.2,12.4,12.8,25.7,28,24.1,11,42.6,1.3571,103.9037
East,Paya Lebar,2/8/2021,0.6,0.6,0.6,0.6,28,32.8,25.4,18.4,42.6,1.3571,103.9037
East,Paya Lebar,3/8/2021,0,0,0,0,28,34.4,23,12.3,33.3,1.3571,103.9037
East,Paya Lebar,4/8/2021,0.2,0.2,0.2,0.2,28.2,34.9,25.4,7.8,33.3,1.3571,103.9037
East,Paya Lebar,5/8/2021,27,24.8,25.8,26.2,27.6,31.8,23.8,4.1,29.6,1.3571,103.9037
East,Paya Lebar,6/8/2021,0,0,0,0,29.3,32.4,26.4,6.7,25.9,1.3571,103.9037
East,Paya Lebar,7/8/2021,0,0,0,0,29.3,32.4,26.2,9,35.2,1.3571,103.9037
East,Paya Lebar,8/8/2021,5,4.6,4.6,4.6,27.5,33,24.8,7.3,33.3,1.3571,103.9037
East,Paya Lebar,9/8/2021,12.4,9.2,12.2,12.2,28.4,31.8,23.4,16.8,46.3,1.3571,103.9037
East,Paya Lebar,10/8/2021,0,0,0,0,30.2,33.8,27.5,13.3,29.6,1.3571,103.9037
East,Paya Lebar,11/8/2021,0.8,0.4,0.6,0.8,27.1,30.8,25,4.7,20.4,1.3571,103.9037
East,Paya Lebar,12/8/2021,0,0,0,0,28.4,32.8,26.2,21.8,50,1.3571,103.9037
East,Paya Lebar,13/8/2021,0.4,0.4,0.4,0.4,27.8,31.7,25.5,7.9,35.2,1.3571,103.9037
East,Paya Lebar,14/8/2021,2,1.2,1.6,1.6,27.5,32.7,25.6,5.8,27.8,1.3571,103.9037
East,Paya Lebar,15/8/2021,2.4,1.2,1.8,2.4,28.3,32,24.6,8.5,51.9,1.3571,103.9037
East,Paya Lebar,16/8/2021,0.8,1,1.6,2.4,28.2,33.1,24.5,6.7,29.6,1.3571,103.9037
East,Paya Lebar,17/8/2021,5,1.8,3.2,4.2,27,30.7,24.9,6.3,24.1,1.3571,103.9037
East,Paya Lebar,18/8/2021,3,1.4,2,2,26.4,28.8,24.1,5.9,29.6,1.3571,103.9037
East,Paya Lebar,19/8/2021,33.2,12.2,13.6,14.2,27.3,33.1,22.9,11.9,33.3,1.3571,103.9037
East,Paya Lebar,20/8/2021,108,40,58.2,100.4,25.7,27.7,22.1,5.2,46.3,1.3571,103.9037
East,Paya Lebar,21/8/2021,0.2,0.2,0.2,0.2,27.5,29.7,24.7,7.4,25.9,1.3571,103.9037
East,Paya Lebar,22/8/2021,31.8,17.2,27.4,29.8,26.6,32.1,22.6,6.4,31.5,1.3571,103.9037
East,Paya Lebar,23/8/2021,6.2,6.2,6.2,6.2,27.5,31.8,24.5,7.9,29.6,1.3571,103.9037
East,Paya Lebar,24/8/2021,29,7.6,12.4,20.6,25.6,27.9,23.3,6.1,25.9,1.3571,103.9037
East,Paya Lebar,25/8/2021,3.2,2.2,2.4,3,26.1,28.7,23.6,10.7,42.6,1.3571,103.9037
East,Paya Lebar,26/8/2021,0.6,0.4,0.6,0.6,26.9,31.6,24.1,5.1,37,1.3571,103.9037
East,Paya Lebar,27/8/2021,0,0,0,0,27.8,32.3,24.9,10.6,35.2,1.3571,103.9037
East,Paya Lebar,28/8/2021,0,0,0,0,29,32.4,26.2,9.6,33.3,1.3571,103.9037
East,Paya Lebar,29/8/2021,15.6,9.8,10.4,10.4,26.9,31.4,23.5,9.2,50,1.3571,103.9037
East,Paya Lebar,30/8/2021,104,30.8,59.4,93.4,25.9,28.8,23.3,7.3,33.3,1.3571,103.9037
East,Paya Lebar,31/8/2021,4.6,2,2.6,3.4,27.2,32,24.2,5.6,33.3,1.3571,103.9037
East,Paya Lebar,1/9/2021,12,4,4.6,4.8,25.9,29.8,23.7,11.7,38.9,1.3571,103.9037
East,Paya Lebar,2/9/2021,6.4,3.2,3.2,3.2,28,33.1,24.9,13.9,33.3,1.3571,103.9037
East,Paya Lebar,3/9/2021,0,0,0,0,28.4,33.4,25,17.4,40.7,1.3571,103.9037
East,Paya Lebar,4/9/2021,1.4,1.4,1.4,1.4,28.7,34.2,25.4,8.1,37,1.3571,103.9037
East,Paya Lebar,5/9/2021,1.2,1,1,1,27.7,34.4,25.5,5,24.1,1.3571,103.9037
East,Paya Lebar,6/9/2021,0,0,0,0,28.8,31.8,25.8,5.9,27.8,1.3571,103.9037
East,Paya Lebar,7/9/2021,7.4,7.4,7.4,7.4,29,32.7,25.1,8.9,35.2,1.3571,103.9037
East,Paya Lebar,8/9/2021,0,0,0,0,29,34.1,24.4,9,31.5,1.3571,103.9037
East,Paya Lebar,9/9/2021,0,0,0,0,29.3,32.7,26.7,12.9,31.5,1.3571,103.9037
East,Paya Lebar,10/9/2021,0,0,0,0,30.2,34.7,27.8,13,35.2,1.3571,103.9037
East,Paya Lebar,11/9/2021,19.2,13.6,13.8,15.2,27,33.9,24.2,7.2,35.2,1.3571,103.9037
East,Paya Lebar,12/9/2021,0,0,0,0,28.5,33.9,25.6,18,42.6,1.3571,103.9037
East,Paya Lebar,13/9/2021,2,1.4,1.6,1.6,27.3,29.6,25.9,8.3,35.2,1.3571,103.9037
East,Paya Lebar,14/9/2021,0,0,0,0,28.4,30.9,26.4,7.2,24.1,1.3571,103.9037
East,Paya Lebar,15/9/2021,0,0,0,0,28.7,33,25.5,9.3,37,1.3571,103.9037
East,Paya Lebar,16/9/2021,0.4,0.4,0.4,0.4,29,33.9,26.4,9.3,42.6,1.3571,103.9037
East,Paya Lebar,17/9/2021,0,0,0,0,29.5,34.4,26.2,8.5,31.5,1.3571,103.9037
East,Paya Lebar,18/9/2021,0,0,0,0,28.9,33.6,26.4,8.4,31.5,1.3571,103.9037
East,Paya Lebar,19/9/2021,2.6,1.4,1.6,1.8,27.7,29.6,25.5,10.6,40.7,1.3571,103.9037
East,Paya Lebar,20/9/2021,0,0,0,0,28.9,32.7,25.5,11.5,38.9,1.3571,103.9037
East,Paya Lebar,21/9/2021,9.8,9.8,9.8,9.8,29,32.1,24.6,11,38.9,1.3571,103.9037
East,Paya Lebar,22/9/2021,1.6,1.4,1.6,1.6,28.9,33,24.2,11.2,38.9,1.3571,103.9037
East,Paya Lebar,23/9/2021,0.2,0.2,0.2,0.2,28.8,31.7,25,10.6,37,1.3571,103.9037
East,Paya Lebar,24/9/2021,0,0,0,0,29.2,33.3,26.9,8,29.6,1.3571,103.9037
East,Paya Lebar,25/9/2021,8.2,8.2,8.2,8.2,28.9,33.4,25.3,7.3,31.5,1.3571,103.9037
East,Paya Lebar,26/9/2021,18.8,10,10,10,28.7,33.8,24.2,8.8,46.3,1.3571,103.9037
East,Paya Lebar,27/9/2021,10.6,5,7.4,7.4,26.6,32.6,24.3,6.4,31.5,1.3571,103.9037
East,Paya Lebar,28/9/2021,13,9,12.8,13,27,32.7,23.8,5.6,33.3,1.3571,103.9037
East,Paya Lebar,29/9/2021,4,4,4,4,27.8,32.2,24.6,5.9,29.6,1.3571,103.9037
East,Paya Lebar,30/9/2021,18,6.8,9.2,11.4,26.6,28.6,24.9,11.6,37,1.3571,103.9037
East,Paya Lebar,1/10/2021,135,16.8,29,38.4,24,24.6,23.4,12.3,27.8,1.3571,103.9037
East,Paya Lebar,2/10/2021,0,0,0,0,27.7,31.7,24.9,13.8,29.6,1.3571,103.9037
East,Paya Lebar,3/10/2021,0,0,0,0,28.8,34.5,25.1,17.1,42.6,1.3571,103.9037
East,Paya Lebar,4/10/2021,0,0,0,0,29.7,34.7,25.6,9.3,29.6,1.3571,103.9037
East,Paya Lebar,5/10/2021,0,0,0,0,29.4,34.2,25.3,5.7,22.2,1.3571,103.9037
East,Paya Lebar,6/10/2021,1.4,0.6,1,1,28.4,33.3,25.4,6.1,29.6,1.3571,103.9037
East,Paya Lebar,7/10/2021,8.8,2.8,3,4.6,26.1,29.6,24.5,4.3,18.5,1.3571,103.9037
East,Paya Lebar,8/10/2021,0,0,0,0,29.7,33.2,26.7,12.7,38.9,1.3571,103.9037
East,Paya Lebar,9/10/2021,25,19.8,24.6,25,27.3,30.3,22.7,11.3,44.4,1.3571,103.9037
East,Paya Lebar,10/10/2021,6.6,2.6,3.4,4.6,28.2,33,25.9,8.2,37,1.3571,103.9037
East,Paya Lebar,11/10/2021,15.8,5.2,7.4,9.8,26,29.7,24,8.1,35.2,1.3571,103.9037
East,Paya Lebar,12/10/2021,23.4,12,12.6,14,27.3,32.1,24.5,14.2,42.6,1.3571,103.9037
East,Paya Lebar,13/10/2021,4.4,4.2,4.2,4.4,29.8,34.7,26.7,10.6,33.3,1.3571,103.9037
East,Paya Lebar,14/10/2021,0,0,0,0,30,33,28.1,15.8,38.9,1.3571,103.9037
East,Paya Lebar,15/10/2021,0,0,0,0,30,34.1,26.2,11.4,38.9,1.3571,103.9037
East,Paya Lebar,16/10/2021,0,0,0,0,29.9,33.4,28,9.6,31.5,1.3571,103.9037
East,Paya Lebar,17/10/2021,14.2,11.6,12,12,28.1,34.4,24.3,6.3,33.3,1.3571,103.9037
East,Paya Lebar,18/10/2021,1.8,1.2,1.6,1.8,27.3,31.2,24.6,4.6,24.1,1.3571,103.9037
East,Paya Lebar,19/10/2021,0,0,0,0,28.8,32.7,25.1,7.4,35.2,1.3571,103.9037
East,Paya Lebar,20/10/2021,21.2,12.6,14.2,15.6,26.7,31.4,23.9,6.8,37,1.3571,103.9037
East,Paya Lebar,21/10/2021,51,29.2,44,51,26.7,33.6,23.1,7.4,55.6,1.3571,103.9037
East,Paya Lebar,22/10/2021,0,0,0,0,27.9,33.8,24.7,7.8,35.2,1.3571,103.9037
East,Paya Lebar,23/10/2021,10.2,10,10.2,10.2,27.5,33.3,23.7,5.6,51.9,1.3571,103.9037
East,Paya Lebar,24/10/2021,3,3,3,3,27.8,34.4,25,6.5,29.6,1.3571,103.9037
East,Paya Lebar,25/10/2021,14.8,10.8,14.4,14.6,27.4,32.8,24.1,5.5,29.6,1.3571,103.9037
East,Paya Lebar,26/10/2021,1,0.8,1,1,28.5,33.8,24.9,4.7,29.6,1.3571,103.9037
East,Paya Lebar,27/10/2021,0,0,0,0,29.6,34.3,25.7,9.1,35.2,1.3571,103.9037
East,Paya Lebar,28/10/2021,0,0,0,0,27.9,30.1,26.9,8.6,51.9,1.3571,103.9037
East,Paya Lebar,29/10/2021,0,0,0,0,29,33.2,26,7.6,29.6,1.3571,103.9037
East,Paya Lebar,30/10/2021,0.4,0.2,0.4,0.4,29.1,34,25.7,7.4,29.6,1.3571,103.9037
East,Paya Lebar,31/10/2021,2.6,1,1.4,1.8,27.8,32.6,25.3,3.9,31.5,1.3571,103.9037
East,Paya Lebar,1/11/2021,3,1,1.2,3.2,25.9,29.4,24.1,19.1,48.2,1.3571,103.9037
East,Paya Lebar,2/11/2021,0,0,0,0,28.1,33.3,25.1,15.7,31.5,1.3571,103.9037
East,Paya Lebar,3/11/2021,0,0,0,0,28.9,34.2,25.6,17.5,40.7,1.3571,103.9037
East,Paya Lebar,4/11/2021,0,0,0,0,29.6,34.5,26.1,8.4,29.6,1.3571,103.9037
East,Paya Lebar,5/11/2021,1.4,1.4,1.4,1.4,29.9,34.7,26.6,7.3,33.3,1.3571,103.9037
East,Paya Lebar,6/11/2021,0.2,0.2,0.2,0.2,28.6,31.7,25.5,7.6,18.5,1.3571,103.9037
